ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-12-28,4.07167299,0.546612311945396,7.744368052696448,4.07167299,4.07167299,0.1561376118398768,0.1561376118398768,0.1561376118398768,0.1561376118398768,0.1561376118398768,0.1561376118398768,0.0,0.0,0.0,4.2278106018398764
2021-01-04,4.075368776060439,1.481853791723618,8.510505934155276,4.075368776060439,4.075368776060439,0.8278093793462127,0.8278093793462127,0.8278093793462127,0.8278093793462127,0.8278093793462127,0.8278093793462127,0.0,0.0,0.0,4.903178155406652
2021-01-11,4.0790645621208785,2.0740898719529106,8.907714862129648,4.0790645621208785,4.0790645621208785,1.2471286836974682,1.2471286836974682,1.2471286836974682,1.2471286836974682,1.2471286836974682,1.2471286836974682,0.0,0.0,0.0,5.326193245818347
2021-01-18,4.082760348181319,1.761564620503187,8.879281634562574,4.082760348181319,4.082760348181319,1.1841544927877208,1.1841544927877208,1.1841544927877208,1.1841544927877208,1.1841544927877208,1.1841544927877208,0.0,0.0,0.0,5.26691484096904
2021-01-25,4.086456134241758,1.6111176164199201,8.474016811584464,4.086456134241758,4.086456134241758,0.8501331344677476,0.8501331344677476,0.8501331344677476,0.8501331344677476,0.8501331344677476,0.8501331344677476,0.0,0.0,0.0,4.936589268709506
2021-02-01,4.090151920302198,1.2475281994703613,7.975206101573726,4.090151920302198,4.090151920302198,0.4985501992116364,0.4985501992116364,0.4985501992116364,0.4985501992116364,0.4985501992116364,0.4985501992116364,0.0,0.0,0.0,4.588702119513834
2021-02-08,4.093847706362637,0.4739556048718766,7.919763629558228,4.093847706362637,4.093847706362637,0.14446452938317483,0.14446452938317483,0.14446452938317483,0.14446452938317483,0.14446452938317483,0.14446452938317483,0.0,0.0,0.0,4.238312235745812
2021-02-15,4.097543492657066,0.19744957040885341,7.375916249789549,4.097543492657066,4.097543492657066,-0.2702791437403049,-0.2702791437403049,-0.2702791437403049,-0.2702791437403049,-0.2702791437403049,-0.2702791437403049,0.0,0.0,0.0,3.8272643489167613
2021-02-22,4.101239278951495,-0.05414135744750559,6.694132357540531,4.101239278951495,4.101239278951495,-0.6014636169746777,-0.6014636169746777,-0.6014636169746777,-0.6014636169746777,-0.6014636169746777,-0.6014636169746777,0.0,0.0,0.0,3.499775661976818
2021-03-01,4.104935065245925,-0.15777058865490987,7.265736861260761,4.104935065245925,4.104935065245925,-0.5891013792822558,-0.5891013792822558,-0.5891013792822558,-0.5891013792822558,-0.5891013792822558,-0.5891013792822558,0.0,0.0,0.0,3.5158336859636696
2021-03-08,4.1086308515403545,0.3392684215416394,7.545260743187541,4.1086308515403545,4.1086308515403545,-0.2267750400997638,-0.2267750400997638,-0.2267750400997638,-0.2267750400997638,-0.2267750400997638,-0.2267750400997638,0.0,0.0,0.0,3.8818558114405906
2021-03-15,4.112326637834784,0.4712501038254125,7.687286280865254,4.112326637834784,4.112326637834784,0.12139488675703311,0.12139488675703311,0.12139488675703311,0.12139488675703311,0.12139488675703311,0.12139488675703311,0.0,0.0,0.0,4.233721524591816
2021-03-22,4.116022424428404,0.4766398186082451,7.820218364276849,4.116022424428404,4.116022424428404,0.09383708955508291,0.09383708955508291,0.09383708955508291,0.09383708955508291,0.09383708955508291,0.09383708955508291,0.0,0.0,0.0,4.209859513983487
2021-03-29,4.1197182110220245,0.09068001134412944,7.283370236984093,4.1197182110220245,4.1197182110220245,-0.24322176250993605,-0.24322176250993605,-0.24322176250993605,-0.24322176250993605,-0.24322176250993605,-0.24322176250993605,0.0,0.0,0.0,3.8764964485120883
2021-04-05,4.1234139976156445,-0.05954284655802882,6.910301698289344,4.1234139976156445,4.1234139976156445,-0.48599739569074313,-0.48599739569074313,-0.48599739569074313,-0.48599739569074313,-0.48599739569074313,-0.48599739569074313,0.0,0.0,0.0,3.6374166019249015
2021-04-12,4.127109784209265,0.11267799324150066,7.4576402705909635,4.127109784209265,4.127109784209265,-0.42158084408662727,-0.42158084408662727,-0.42158084408662727,-0.42158084408662727,-0.42158084408662727,-0.42158084408662727,0.0,0.0,0.0,3.705528940122638
2021-04-19,4.1308055708028855,0.44897035408629227,7.20897076616409,4.1308055708028855,4.1308055708028855,-0.31654596220011344,-0.31654596220011344,-0.31654596220011344,-0.31654596220011344,-0.31654596220011344,-0.31654596220011344,0.0,0.0,0.0,3.814259608602772
2021-04-26,4.134501357396506,0.02149684407650809,6.986169150182348,4.134501357396506,4.134501357396506,-0.5520064367576252,-0.5520064367576252,-0.5520064367576252,-0.5520064367576252,-0.5520064367576252,-0.5520064367576252,0.0,0.0,0.0,3.582494920638881
2021-05-03,4.1381971441749315,-0.645341450671087,6.668879593716217,4.1381971441749315,4.1381971441749315,-1.0381253652159999,-1.0381253652159999,-1.0381253652159999,-1.0381253652159999,-1.0381253652159999,-1.0381253652159999,0.0,0.0,0.0,3.100071778958932
2021-05-10,4.141892930953357,-0.7500315755432639,6.381522853614798,4.141892930953357,4.141892930953357,-1.1884585378056012,-1.1884585378056012,-1.1884585378056012,-1.1884585378056012,-1.1884585378056012,-1.1884585378056012,0.0,0.0,0.0,2.9534343931477562
2021-05-17,4.1455887177317825,0.18278863094485276,6.9750215163889795,4.1455887177317825,4.1455887177317825,-0.5805930510616483,-0.5805930510616483,-0.5805930510616483,-0.5805930510616483,-0.5805930510616483,-0.5805930510616483,0.0,0.0,0.0,3.5649956666701343
